ISIN,Status,conId,Symbol,LocalSymbol,SecurityType,PrimaryExchange,Exchange,Currency,LongName,FirstHistoricalDate,ContractMatches,Error
AU000000HSN3,NO_HEAD_TIMESTAMP,14063763,HSN,HSN,STK,ASX,SMART,AUD,HANSEN TECHNOLOGIES LTD,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000HVN7,NO_HEAD_TIMESTAMP,5082580,HVN,HVN,STK,ASX,SMART,AUD,HARVEY NORMAN HOLDINGS LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000HZN8,OK,789046143,HZNFF,HZNFF,STK,PINK,SMART,USD,HORIZON OIL LTD,2025-06-03,3,
AU000000HZR9,NO_HEAD_TIMESTAMP,214172453,HZR,HZR,STK,ASX,SMART,AUD,HAZER GROUP LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000IAG3,NO_HEAD_TIMESTAMP,9992848,IAG,IAG,STK,ASX,SMART,AUD,INSURANCE AUSTRALIA GROUP,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000IDA0,NO_HEAD_TIMESTAMP,237848230,IDA,IDA,STK,ASX,SMART,AUD,INDIANA RESOURCES LTD,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000IEL5,NO_HEAD_TIMESTAMP,213858015,IEL,IEL,STK,ASX,SMART,AUD,IDP EDUCATION LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000IGO4,NO_HEAD_TIMESTAMP,42469783,IGO,IGO,STK,ASX,SMART,AUD,IGO LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000ILU1,NO_HEAD_TIMESTAMP,4708370,ILU,ILU,STK,ASX,SMART,AUD,ILUKA RESOURCES LIMITED,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000IMC7,NO_HEAD_TIMESTAMP,56379328,IMC,IMC,STK,ASX,SMART,AUD,IMMURON LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000IMD5,NO_HEAD_TIMESTAMP,14063990,IMD,IMD,STK,ASX,SMART,AUD,IMDEX LTD,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000IMM6,NO_HEAD_TIMESTAMP,298064707,IMM,IMM,STK,ASX,SMART,AUD,IMMUTEP LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000ING6,NO_HEAD_TIMESTAMP,254447298,ING,ING,STK,ASX,SMART,AUD,INGHAMS GROUP LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000IPH9,NO_HEAD_TIMESTAMP,174051521,IPH,IPH,STK,ASX,SMART,AUD,IPH LTD,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000IRD4,NO_HEAD_TIMESTAMP,51773849,IRD,IRD,STK,ASX,SMART,AUD,IRON ROAD LTD,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000IRE2,NO_HEAD_TIMESTAMP,14064123,IRE,IRE,STK,ASX,SMART,AUD,IRESS LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000IVR6,NO_HEAD_TIMESTAMP,81361276,IVR,IVR,STK,ASX,SMART,AUD,INVESTIGATOR SILVER LTD,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000IVX4,NO_HEAD_TIMESTAMP,113158155,IVX,IVX,STK,ASX,SMART,AUD,INVION LTD,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000JAT4,NO_HEAD_TIMESTAMP,48817019,JAT,JAT,STK,ASX,SMART,AUD,JATCORP LTD,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000JPR6,NO_HEAD_TIMESTAMP,44202596,JPR,JPR,STK,ASX,SMART,AUD,JUPITER ENERGY LTD,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000KAR6,NO_HEAD_TIMESTAMP,44202371,KAR,KAR,STK,ASX,SMART,AUD,KAROON ENERGY LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000KCN1,NO_HEAD_TIMESTAMP,14064250,KCN,KCN,STK,ASX,SMART,AUD,KINGSGATE CONSOLIDATED LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000KGL6,NO_HEAD_TIMESTAMP,44202810,KGL,KGL,STK,ASX,SMART,AUD,KGL RESOURCES LTD,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000KGN2,NO_HEAD_TIMESTAMP,239684109,KGN,KGN,STK,ASX,SMART,AUD,KOGAN.COM LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000KPO1,NO_HEAD_TIMESTAMP,199440210,KPO,KPO,STK,ASX,SMART,AUD,KALINA POWER LTD,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000KSN7,NO_HEAD_TIMESTAMP,116570469,KSN,KSN,STK,ASX,SMART,AUD,KINGSTON RESOURCES LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000KZR3,NO_HEAD_TIMESTAMP,262391388,KZR,KZR,STK,ASX,SMART,AUD,KALAMAZOO RESOURCES LIMITED,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000LIT3,NO_HEAD_TIMESTAMP,201979256,LIT,LIT,STK,ASX,SMART,AUD,LIVIUM LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000LKE1,NO_HEAD_TIMESTAMP,14064276,LKE,LKE,STK,ASX,SMART,AUD,LAKE RESOURCES NL,,3,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000LLC3,NO_HEAD_TIMESTAMP,4109651,LLC,LLC,STK,ASX,SMART,AUD,LENDLEASE GROUP,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000LOV7,NO_HEAD_TIMESTAMP,177292633,LOV,LOV,STK,ASX,SMART,AUD,LOVISA HOLDINGS LTD,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000LTR4,NO_HEAD_TIMESTAMP,44202618,LTR,LTR,STK,ASX,SMART,AUD,LIONTOWN LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000LYC6,NO_HEAD_TIMESTAMP,14064364,LYC,LYC,STK,ASX,SMART,AUD,LYNAS RARE EARTHS LTD,,3,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000MAT8,NO_HEAD_TIMESTAMP,57041256,MAT,MAT,STK,ASX,SMART,AUD,MATSA RESOURCES LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000MCM9,NO_HEAD_TIMESTAMP,298918229,MCM,MCM,STK,ASX,SMART,AUD,MC MINING LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000MCP2,NO_HEAD_TIMESTAMP,14064470,MCP,MCP,STK,ASX,SMART,AUD,MCPHERSON'S LTD,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000MDI5,NO_HEAD_TIMESTAMP,81849346,MDI,MDI,STK,ASX,SMART,AUD,MIDDLE ISLAND RESOURCES LTD,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000MEI3,NO_HEAD_TIMESTAMP,44202634,MEI,MEI,STK,ASX,SMART,AUD,METEORIC RESOURCES LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000MFG4,NO_HEAD_TIMESTAMP,44202878,MFG,MFG,STK,ASX,SMART,AUD,MAGELLAN FINANCIAL GROUP LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000MGR9,NO_HEAD_TIMESTAMP,4757194,MGR,MGR,STK,ASX,SMART,AUD,MIRVAC GROUP,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000MGX7,NO_HEAD_TIMESTAMP,44202644,MGX,MGX,STK,ASX,SMART,AUD,MGX RESOURCES LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000MHC9,NO_HEAD_TIMESTAMP,62061553,MHC,MHC,STK,ASX,SMART,AUD,MANHATTAN GOLD CORP LTD,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000MIN4,NO_HEAD_TIMESTAMP,44202881,MIN,MIN,STK,ASX,SMART,AUD,MINERAL RESOURCES LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000MLX7,NO_HEAD_TIMESTAMP,44202491,MLX,MLX,STK,ASX,SMART,AUD,METALS X LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000MMI6,NO_HEAD_TIMESTAMP,176224633,MMI,MMI,STK,ASX,SMART,AUD,METRO MINING LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000MMS5,NO_HEAD_TIMESTAMP,44202901,MMS,MMS,STK,ASX,SMART,AUD,MCMILLAN SHAKESPEARE LTD,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000MND5,NO_HEAD_TIMESTAMP,14064610,MND,MND,STK,ASX,SMART,AUD,MONADELPHOUS GROUP LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000MPL3,NO_HEAD_TIMESTAMP,174961881,MPL,MPL,STK,ASX,SMART,AUD,MEDIBANK PRIVATE LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000MQG1,NO_HEAD_TIMESTAMP,47028156,MQG,MQG,STK,ASX,SMART,AUD,MACQUARIE GROUP LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000MSB8,NO_HEAD_TIMESTAMP,44203004,MSB,MSB,STK,ASX,SMART,AUD,MESOBLAST LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000MTC4,NO_HEAD_TIMESTAMP,267757525,MTC,MTC,STK,ASX,SMART,AUD,METALSTECH LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000MTS0,NO_HEAD_TIMESTAMP,33933003,MTS,MTS,STK,ASX,SMART,AUD,METCASH LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000MVF3,NO_HEAD_TIMESTAMP,158131198,MVF,MVF,STK,ASX,SMART,AUD,MONASH IVF GROUP LTD,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000MYR2,NO_HEAD_TIMESTAMP,70000954,MYR,MYR,STK,ASX,SMART,AUD,MYER HOLDINGS LTD,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000MYX0,NO_HEAD_TIMESTAMP,81014409,MYX,MYX,STK,ASX,SMART,AUD,MAYNE PHARMA GROUP LTD,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000NAB4,NO_HEAD_TIMESTAMP,4036823,NAB,NAB,STK,ASX,SMART,AUD,NATIONAL AUSTRALIA BANK LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000NAG3,NO_HEAD_TIMESTAMP,56304063,NAG,NAG,STK,ASX,SMART,AUD,NAGAMBIE RESOURCES LTD,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000NAN9,NO_HEAD_TIMESTAMP,44480759,NAN,NAN,STK,ASX,SMART,AUD,NANOSONICS LTD,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000NEC4,NO_HEAD_TIMESTAMP,139667627,NEC,NEC,STK,ASX,SMART,AUD,NINE ENTERTAINMENT CO HOLDIN,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000NHC7,NO_HEAD_TIMESTAMP,44202743,NHC,NHC,STK,ASX,SMART,AUD,NEW HOPE CORP LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000NHF0,NO_HEAD_TIMESTAMP,47067580,NHF,NHF,STK,ASX,SMART,AUD,NIB HOLDINGS LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000NMT1,NO_HEAD_TIMESTAMP,177358520,NMT,NMT,STK,ASX,SMART,AUD,NEOMETALS LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000NST8,NO_HEAD_TIMESTAMP,44202785,NST,NST,STK,ASX,SMART,AUD,NORTHERN STAR RESOURCES LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000NTU4,NO_HEAD_TIMESTAMP,44202524,NTU,NTU,STK,ASX,SMART,AUD,NORTHERN MINERALS LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000NUF3,NO_HEAD_TIMESTAMP,8112725,NUF,NUF,STK,ASX,SMART,AUD,NUFARM LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000NVA2,NO_HEAD_TIMESTAMP,299520076,NVA,NVA,STK,ASX,SMART,AUD,NOVA MINERALS CORP-CDI,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000NVX4,NO_HEAD_TIMESTAMP,282281353,NVX,NVX,STK,ASX,SMART,AUD,NOVONIX LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000NWH5,NO_HEAD_TIMESTAMP,46065659,NWH,NWH,STK,ASX,SMART,AUD,NRW HOLDINGS LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000NXM3,NO_HEAD_TIMESTAMP,117868638,NXM,NXM,STK,ASX,SMART,AUD,NEXUS MINERALS LTD,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000NXT8,NO_HEAD_TIMESTAMP,81768269,NXT,NXT,STK,ASX,SMART,AUD,NEXTDC LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000OEC2,NO_HEAD_TIMESTAMP,8687541,OEC,OEC,STK,ASX,SMART,AUD,ORBITAL CORP LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000OEL3,NO_HEAD_TIMESTAMP,44202555,OEL,OEL,STK,ASX,SMART,AUD,OTTO ENERGY LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000OML6,NO_HEAD_TIMESTAMP,177117483,OML,OML,STK,ASX,SMART,AUD,OOH!MEDIA LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000ORA8,NO_HEAD_TIMESTAMP,139463981,ORA,ORA,STK,ASX,SMART,AUD,ORORA LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000ORG5,NO_HEAD_TIMESTAMP,7202087,ORG,ORG,STK,ASX,SMART,AUD,ORIGIN ENERGY LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000ORI1,NO_HEAD_TIMESTAMP,4109681,ORI,ORI,STK,ASX,SMART,AUD,ORICA LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000PDN8,NO_HEAD_TIMESTAMP,14064964,PDN,PDN,STK,ASX,SMART,AUD,PALADIN ENERGY LTD,,4,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000PEN6,NO_HEAD_TIMESTAMP,44205079,PEN,PEN,STK,ASX,SMART,AUD,PENINSULA ENERGY LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000PEX5,NOT_FOUND,,,,,,,,,,0,200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
AU000000PGC4,NO_HEAD_TIMESTAMP,51763287,PGC,PGC,STK,ASX,SMART,AUD,PARAGON CARE LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000PGM3,NO_HEAD_TIMESTAMP,44204719,PGM,PGM,STK,ASX,SMART,AUD,PLATINA RESOURCES LTD,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000PLS0,NO_HEAD_TIMESTAMP,71294096,PLS,PLS,STK,ASX,SMART,AUD,PLS GROUP LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000PNR8,NO_HEAD_TIMESTAMP,70715550,PNR,PNR,STK,ASX,SMART,AUD,PANTORO GOLD LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000PNV0,NO_HEAD_TIMESTAMP,175593746,PNV,PNV,STK,ASX,SMART,AUD,POLYNOVO LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000POD6,NO_HEAD_TIMESTAMP,308825622,POD,POD,STK,ASX,SMART,AUD,PODIUM MINERALS LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000PPT9,NO_HEAD_TIMESTAMP,12888981,PPT,PPT,STK,ASX,SMART,AUD,PERPETUAL LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000PRU3,NO_HEAD_TIMESTAMP,44204765,PRU,PRU,STK,ASX,SMART,AUD,PERSEUS MINING LTD,,3,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000PSC9,NO_HEAD_TIMESTAMP,105925299,PSC,PSC,STK,ASX,SMART,AUD,PROSPECT RESOURCES LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000PTL8,NO_HEAD_TIMESTAMP,118921607,PTL,PTL,STK,ASX,SMART,AUD,PRESTAL HOLDINGS LTD,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000PWN8,NO_HEAD_TIMESTAMP,87981412,PWN,PWN,STK,ASX,SMART,AUD,PARKWAY CORPORATE LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000PXX5,NO_HEAD_TIMESTAMP,289882003,PXX,PXX,STK,ASX,SMART,AUD,POLARX LTD,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000QAN2,NO_HEAD_TIMESTAMP,4506336,QAN,QAN,STK,ASX,SMART,AUD,QANTAS AIRWAYS LIMITED,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000QBE9,NO_HEAD_TIMESTAMP,11294204,QBE,QBE,STK,ASX,SMART,AUD,QBE INSURANCE GROUP LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000QUB5,NO_HEAD_TIMESTAMP,75935704,QUB,QUB,STK,ASX,SMART,AUD,QUBE HOLDINGS LTD,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000REA9,NO_HEAD_TIMESTAMP,14065335,REA,REA,STK,ASX,SMART,AUD,REA GROUP LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000RHC8,NO_HEAD_TIMESTAMP,12565187,RHC,RHC,STK,ASX,SMART,AUD,RAMSAY HEALTH CARE LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000RIC6,NO_HEAD_TIMESTAMP,13156534,RIC,RIC,STK,ASX,SMART,AUD,RIDLEY CORP LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000RIO1,NO_HEAD_TIMESTAMP,4109654,RIO,RIO,STK,ASX,SMART,AUD,RIO TINTO LIMITED,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000RMS4,NO_HEAD_TIMESTAMP,44205169,RMS,RMS,STK,ASX,SMART,AUD,RAMELIUS RESOURCES LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000RMX4,NO_HEAD_TIMESTAMP,93894473,RMX,RMX,STK,ASX,SMART,AUD,RED MOUNTAIN MINING LTD,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000RRL8,NO_HEAD_TIMESTAMP,47519420,RRL,RRL,STK,ASX,SMART,AUD,REGIS RESOURCES LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000RSG6,NO_HEAD_TIMESTAMP,14065384,RSG,RSG,STK,ASX,SMART,AUD,RESOLUTE MINING LIMITED,,3,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000RUL2,NOT_FOUND,,,,,,,,,,0,200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
AU000000RWC7,NO_HEAD_TIMESTAMP,231836969,RWC,RWC,STK,ASX,SMART,AUD,RELIANCE WORLDWIDE CORP LTD,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000S320,NO_HEAD_TIMESTAMP,193494541,S32,S32,STK,ASX,SMART,AUD,SOUTH32 LTD,,3,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000SBM8,NO_HEAD_TIMESTAMP,14065728,SBM,SBM,STK,ASX,SMART,AUD,ST BARBARA LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000SBR7,NO_HEAD_TIMESTAMP,14065467,SBR,SBR,STK,ASX,SMART,AUD,SABRE RESOURCES LTD,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000SDF8,NO_HEAD_TIMESTAMP,132396151,SDF,SDF,STK,ASX,SMART,AUD,STEADFAST GROUP LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000SDV5,NO_HEAD_TIMESTAMP,269386330,SDV,SDV,STK,ASX,SMART,AUD,SCIDEV LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000SEK6,NO_HEAD_TIMESTAMP,35880760,SEK,SEK,STK,ASX,SMART,AUD,SEEK LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000SER1,NO_HEAD_TIMESTAMP,52950431,SER,SER,STK,ASX,SMART,AUD,STRATEGIC ENERGY RESOURCES,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000SFR8,NO_HEAD_TIMESTAMP,44205219,SFR,SFR,STK,ASX,SMART,AUD,SANDFIRE RESOURCES LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000SGM7,NO_HEAD_TIMESTAMP,36357952,SGM,SGM,STK,ASX,SMART,AUD,SIMS LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000SGP0,NO_HEAD_TIMESTAMP,12294108,SGP,SGP,STK,ASX,SMART,AUD,STOCKLAND,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000SGQ8,NO_HEAD_TIMESTAMP,80935054,SGQ,SGQ,STK,ASX,SMART,AUD,ST GEORGE MINING LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000SHV6,NO_HEAD_TIMESTAMP,14065541,SHV,SHV,STK,ASX,SMART,AUD,SELECT HARVESTS LTD,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000SIG5,NO_HEAD_TIMESTAMP,7549213,SIG,SIG,STK,ASX,SMART,AUD,SIGMA HEALTHCARE LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000SLC8,NO_HEAD_TIMESTAMP,196221709,SLC,SLC,STK,ASX,SMART,AUD,SUPERLOOP LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000SLX4,NO_HEAD_TIMESTAMP,4700220,SLX,SLX,STK,ASX,SMART,AUD,SILEX SYSTEMS LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000SMR4,NO_HEAD_TIMESTAMP,70847750,SMR,SMR,STK,ASX,SMART,AUD,STANMORE RESOURCES LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000SOL3,NO_HEAD_TIMESTAMP,14066234,SOL,SOL,STK,ASX,SMART,AUD,WASHINGTON H SOUL PATTINSON,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000SOM1,NO_HEAD_TIMESTAMP,44205275,SOM,SOM,STK,ASX,SMART,AUD,SOMNOMED LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000SPL0,NO_HEAD_TIMESTAMP,14065755,SPL,SPL,STK,ASX,SMART,AUD,STARPHARMA HOLDINGS LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000SRN2,NO_HEAD_TIMESTAMP,258032846,SRN,SRN,STK,ASX,SMART,AUD,SUREFIRE RESOURCES NL,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000SSM2,NO_HEAD_TIMESTAMP,44205302,SSM,SSM,STK,ASX,SMART,AUD,SERVICE STREAM LTD,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000STO6,NO_HEAD_TIMESTAMP,4109694,STO,STO,STK,ASX,SMART,AUD,SANTOS LIMITED,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000STX7,NO_HEAD_TIMESTAMP,44205319,STX,STX,STK,ASX,SMART,AUD,STRIKE ENERGY LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000SUN6,NO_HEAD_TIMESTAMP,12101107,SUN,SUN,STK,ASX,SMART,AUD,SUNCORP GROUP LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000SVL8,NO_HEAD_TIMESTAMP,44205325,SVL,SVL,STK,ASX,SMART,AUD,SILVER MINES LTD,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
AU000000SVM6,NO_HEAD_TIMESTAMP,44205331,SVM,SVM,STK,ASX,SMART,AUD,SOVEREIGN METALS LTD,,3,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
